epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1129,5933.11,1.28183,0.96821,1.35462,0.71435,0.62964,0.68309,0.36419,1.32696,1.06337,1.36092,0.0025552,0.0025552,0.0025552
1130,5938.99,1.28467,0.97122,1.35984,0.71623,0.62866,0.68274,0.36399,1.32723,1.06473,1.36155,0.0025486,0.0025486,0.0025486
1131,5944.08,1.31419,0.98228,1.36571,0.71805,0.62689,0.68172,0.36398,1.32789,1.06669,1.36203,0.002542,0.002542,0.002542
1132,5949.21,1.32138,0.98231,1.36359,0.71768,0.6251,0.68125,0.36318,1.32855,1.06908,1.36296,0.0025354,0.0025354,0.0025354
1133,5954.11,1.25978,0.95293,1.33933,0.71578,0.62532,0.68025,0.36251,1.32912,1.07067,1.3633,0.0025288,0.0025288,0.0025288
1134,5959.47,1.2502,0.94537,1.34136,0.71298,0.62679,0.68002,0.3622,1.32997,1.07216,1.36402,0.0025222,0.0025222,0.0025222
1135,5964.88,1.31049,0.98515,1.357,0.71133,0.62769,0.67887,0.36178,1.33027,1.07434,1.3646,0.0025156,0.0025156,0.0025156
1136,5969.92,1.25408,0.94453,1.33465,0.71319,0.62662,0.67907,0.36104,1.33106,1.0764,1.36552,0.002509,0.002509,0.002509
1137,5975.28,1.27962,0.96438,1.33522,0.71264,0.62804,0.67867,0.36113,1.33106,1.07752,1.36549,0.0025024,0.0025024,0.0025024
1138,5980.34,1.26327,0.94712,1.33601,0.71502,0.62523,0.67877,0.36099,1.33137,1.07872,1.36624,0.0024958,0.0024958,0.0024958
1139,5986.32,1.29279,0.97846,1.35186,0.71485,0.62234,0.67747,0.3606,1.33173,1.08087,1.3666,0.0024892,0.0024892,0.0024892
1140,5991.38,1.30956,1.00683,1.36825,0.71175,0.62738,0.67725,0.36032,1.33185,1.08232,1.36621,0.0024826,0.0024826,0.0024826
1141,5996.54,1.28856,0.97392,1.37113,0.71298,0.62541,0.67663,0.35991,1.33237,1.08337,1.36707,0.002476,0.002476,0.002476
1142,6001.53,1.28279,0.96382,1.36203,0.71198,0.62743,0.67619,0.35989,1.33223,1.08411,1.36675,0.0024694,0.0024694,0.0024694
1143,6006.67,1.26591,0.96297,1.36147,0.71217,0.62409,0.67571,0.35953,1.33261,1.08534,1.36683,0.0024628,0.0024628,0.0024628
1144,6012.54,1.27385,0.9631,1.36184,0.71425,0.62413,0.6757,0.35884,1.33337,1.08781,1.36758,0.0024562,0.0024562,0.0024562
1145,6017.55,1.26587,0.95777,1.3519,0.7119,0.62586,0.67429,0.35815,1.33381,1.08986,1.36801,0.0024496,0.0024496,0.0024496
1146,6022.6,1.25596,0.96042,1.35327,0.71214,0.62351,0.67311,0.35775,1.3341,1.09151,1.36845,0.002443,0.002443,0.002443
1147,6027.75,1.27124,0.94584,1.3427,0.71124,0.62561,0.67267,0.35743,1.33427,1.09339,1.36858,0.0024364,0.0024364,0.0024364
1148,6033.82,1.29153,0.97251,1.36734,0.71137,0.62548,0.67261,0.35734,1.33515,1.09525,1.36889,0.0024298,0.0024298,0.0024298
1149,6038.89,1.2784,0.95882,1.34487,0.7105,0.62482,0.6718,0.35702,1.33472,1.09557,1.36825,0.0024232,0.0024232,0.0024232
1150,6043.89,1.26692,0.94962,1.34872,0.70611,0.62836,0.6716,0.35632,1.3354,1.09831,1.36917,0.0024166,0.0024166,0.0024166
1151,6048.91,1.32161,1.00082,1.37247,0.70887,0.62685,0.6713,0.35646,1.33561,1.10026,1.36892,0.00241,0.00241,0.00241
1152,6053.89,1.31644,0.98387,1.36285,0.70794,0.62732,0.67087,0.35604,1.33582,1.1019,1.36942,0.0024034,0.0024034,0.0024034
1153,6059.99,1.27146,0.95884,1.35719,0.70649,0.62859,0.67013,0.3556,1.3365,1.10423,1.37031,0.0023968,0.0023968,0.0023968
1154,6064.95,1.28276,0.97225,1.3578,0.708,0.62597,0.66981,0.35524,1.33691,1.10574,1.3709,0.0023902,0.0023902,0.0023902
1155,6070.09,1.27898,0.9639,1.35978,0.70821,0.62475,0.66895,0.35457,1.3375,1.10805,1.37139,0.0023836,0.0023836,0.0023836
1156,6075.1,1.29492,0.97196,1.37426,0.7061,0.62631,0.66873,0.35422,1.33838,1.11093,1.37237,0.002377,0.002377,0.002377
1157,6080.24,1.27598,0.97428,1.36695,0.70577,0.62539,0.66733,0.35333,1.33872,1.11286,1.37254,0.0023704,0.0023704,0.0023704
1158,6086.15,1.30945,0.97451,1.36298,0.70384,0.62612,0.66672,0.35304,1.33901,1.11528,1.37284,0.0023638,0.0023638,0.0023638
1159,6091.12,1.25834,0.93726,1.33503,0.70551,0.62704,0.66695,0.35287,1.33944,1.11661,1.37281,0.0023572,0.0023572,0.0023572
1160,6096.21,1.26844,0.96977,1.35674,0.70346,0.6276,0.66572,0.35242,1.34009,1.11854,1.37319,0.0023506,0.0023506,0.0023506
1161,6101.15,1.28468,0.97423,1.36242,0.70847,0.62382,0.6659,0.35222,1.34014,1.12035,1.37367,0.002344,0.002344,0.002344
1162,6106.98,1.3085,0.98727,1.37536,0.70619,0.62498,0.66535,0.35224,1.34016,1.12138,1.37363,0.0023374,0.0023374,0.0023374
1163,6112.05,1.29591,0.96578,1.34817,0.70421,0.6259,0.66514,0.35137,1.34041,1.12303,1.37402,0.0023308,0.0023308,0.0023308
1164,6117.17,1.29745,0.98293,1.36419,0.71182,0.61925,0.66462,0.35101,1.34132,1.12475,1.37507,0.0023242,0.0023242,0.0023242
1165,6122.38,1.24026,0.9388,1.34167,0.70309,0.62525,0.66429,0.35059,1.34179,1.1273,1.37545,0.0023176,0.0023176,0.0023176
1166,6128,1.24676,0.93587,1.3394,0.70933,0.61831,0.66368,0.35062,1.34234,1.12894,1.37569,0.002311,0.002311,0.002311
1167,6132.98,1.296,0.96993,1.36828,0.70372,0.62569,0.66345,0.35004,1.34252,1.1299,1.37611,0.0023044,0.0023044,0.0023044
1168,6137.92,1.25777,0.94964,1.34455,0.70255,0.62636,0.66417,0.34993,1.34212,1.13107,1.37603,0.0022978,0.0022978,0.0022978
1169,6143.01,1.27347,0.97857,1.36294,0.70314,0.62538,0.66273,0.34958,1.34295,1.13225,1.37688,0.0022912,0.0022912,0.0022912
1170,6148.34,1.26676,0.9345,1.32975,0.7034,0.62698,0.66199,0.34924,1.34363,1.13377,1.37732,0.0022846,0.0022846,0.0022846
1171,6154.48,1.27616,0.97308,1.37895,0.70213,0.6283,0.66155,0.34838,1.34423,1.13579,1.37729,0.002278,0.002278,0.002278
1172,6159.39,1.26256,0.96703,1.34972,0.70067,0.6246,0.66031,0.34759,1.34439,1.13797,1.37785,0.0022714,0.0022714,0.0022714
1173,6164.38,1.26972,0.96184,1.35247,0.69812,0.62505,0.65853,0.34687,1.34557,1.14038,1.37871,0.0022648,0.0022648,0.0022648
1174,6169.31,1.2697,0.97423,1.36003,0.69756,0.62272,0.65761,0.34608,1.34589,1.14301,1.37914,0.0022582,0.0022582,0.0022582
1175,6174.65,1.29275,0.96081,1.35623,0.69764,0.62096,0.65699,0.34602,1.34643,1.14563,1.3793,0.0022516,0.0022516,0.0022516
1176,6179.94,1.29248,0.96435,1.35243,0.6943,0.62597,0.65759,0.34568,1.34693,1.1467,1.38022,0.002245,0.002245,0.002245
1177,6185.12,1.28824,0.96908,1.3537,0.69577,0.62374,0.65682,0.3457,1.34703,1.14867,1.38046,0.0022384,0.0022384,0.0022384
1178,6190.22,1.28605,0.96926,1.37317,0.69612,0.62304,0.65663,0.34555,1.34759,1.15084,1.38122,0.0022318,0.0022318,0.0022318
1179,6195.16,1.2953,0.98342,1.3574,0.69404,0.623,0.65662,0.34493,1.34775,1.15329,1.38197,0.0022252,0.0022252,0.0022252
1180,6201.26,1.25801,0.94711,1.35142,0.69307,0.6222,0.65528,0.34479,1.34835,1.15456,1.38233,0.0022186,0.0022186,0.0022186
1181,6206.36,1.25829,0.93777,1.34019,0.69181,0.6222,0.65474,0.3442,1.34871,1.15568,1.38316,0.002212,0.002212,0.002212
1182,6211.44,1.27165,0.95197,1.34584,0.69556,0.61594,0.65431,0.34405,1.34909,1.15675,1.3839,0.0022054,0.0022054,0.0022054
1183,6216.47,1.28793,0.97378,1.36542,0.69033,0.62002,0.65371,0.34362,1.34945,1.15781,1.38454,0.0021988,0.0021988,0.0021988
1184,6221.77,1.28722,0.98059,1.36386,0.69259,0.61707,0.65302,0.34263,1.35034,1.16029,1.38571,0.0021922,0.0021922,0.0021922
1185,6227.46,1.29744,0.97442,1.35537,0.69021,0.61821,0.65192,0.34209,1.35125,1.1627,1.38683,0.0021856,0.0021856,0.0021856
1186,6232.45,1.29788,0.96942,1.36497,0.69047,0.617,0.65119,0.34162,1.35189,1.16384,1.38784,0.002179,0.002179,0.002179
1187,6237.74,1.30638,0.97258,1.35657,0.68873,0.61714,0.65107,0.34092,1.35274,1.16702,1.38864,0.0021724,0.0021724,0.0021724
1188,6242.66,1.28123,0.96409,1.34664,0.68707,0.61706,0.65058,0.34053,1.35324,1.16925,1.38914,0.0021658,0.0021658,0.0021658
1189,6248.39,1.2775,0.9638,1.34502,0.68605,0.61705,0.65006,0.34032,1.35406,1.17169,1.39026,0.0021592,0.0021592,0.0021592
1190,6253.64,1.27475,0.96697,1.35394,0.68609,0.61726,0.64892,0.33954,1.35486,1.17347,1.39139,0.0021526,0.0021526,0.0021526
1191,6258.91,1.28043,0.96223,1.35105,0.68548,0.61776,0.64924,0.33952,1.35487,1.17511,1.39167,0.002146,0.002146,0.002146
1192,6264.09,1.28945,0.9651,1.35474,0.68436,0.61729,0.6478,0.33887,1.35506,1.17836,1.3921,0.0021394,0.0021394,0.0021394
1193,6269.24,1.30098,0.96534,1.34958,0.68434,0.6166,0.64726,0.3379,1.35617,1.18099,1.3936,0.0021328,0.0021328,0.0021328
1194,6275.12,1.25557,0.92142,1.33371,0.68334,0.61727,0.64608,0.33751,1.35652,1.18366,1.3943,0.0021262,0.0021262,0.0021262
1195,6280.25,1.28607,0.96573,1.36317,0.68032,0.61702,0.64505,0.33706,1.35713,1.1871,1.39517,0.0021196,0.0021196,0.0021196
1196,6285.3,1.29662,0.97257,1.35551,0.68226,0.61623,0.64485,0.33636,1.35841,1.19069,1.39637,0.002113,0.002113,0.002113
1197,6290.48,1.27481,0.95552,1.35131,0.68649,0.61293,0.64415,0.3357,1.35844,1.19389,1.39691,0.0021064,0.0021064,0.0021064
1198,6296.15,1.29389,0.98045,1.36256,0.68402,0.61301,0.64274,0.33492,1.35879,1.19696,1.39763,0.0020998,0.0020998,0.0020998
1199,6301.28,1.29017,0.96248,1.35461,0.68229,0.61384,0.64267,0.33422,1.35961,1.20071,1.39876,0.0020932,0.0020932,0.0020932
1200,6306.34,1.28601,0.97358,1.37017,0.68151,0.61276,0.6416,0.33317,1.36023,1.2045,1.39906,0.0020866,0.0020866,0.0020866
1201,6311.27,1.31593,0.99688,1.37439,0.68172,0.61154,0.64016,0.33255,1.36158,1.20848,1.40043,0.00208,0.00208,0.00208
1202,6316.15,1.23489,0.92628,1.33421,0.68029,0.61153,0.63964,0.33186,1.36205,1.21112,1.40131,0.0020734,0.0020734,0.0020734
1203,6322.42,1.28215,0.96685,1.35944,0.67783,0.61166,0.63882,0.3313,1.36339,1.21505,1.40299,0.0020668,0.0020668,0.0020668
1204,6327.39,1.28393,0.97116,1.35717,0.67765,0.61086,0.63733,0.33022,1.36404,1.21833,1.40368,0.0020602,0.0020602,0.0020602
1205,6332.43,1.27835,0.96028,1.35561,0.67665,0.61132,0.63652,0.32974,1.36543,1.22138,1.40493,0.0020536,0.0020536,0.0020536
1206,6337.55,1.27592,0.95304,1.34962,0.67382,0.61269,0.6357,0.32895,1.3663,1.2257,1.40538,0.002047,0.002047,0.002047
1207,6342.82,1.27949,0.96694,1.36419,0.67393,0.61141,0.63513,0.32833,1.36736,1.2281,1.40673,0.0020404,0.0020404,0.0020404
1208,6348.83,1.27572,0.95605,1.33355,0.67324,0.61342,0.63385,0.32809,1.36773,1.23085,1.40721,0.0020338,0.0020338,0.0020338
1209,6354.06,1.28521,0.95506,1.35166,0.6729,0.61106,0.63303,0.32745,1.36856,1.23484,1.40767,0.0020272,0.0020272,0.0020272
1210,6359.15,1.28079,0.96319,1.3506,0.67237,0.61322,0.63185,0.32615,1.36966,1.23956,1.40872,0.0020206,0.0020206,0.0020206
1211,6364.18,1.25336,0.94648,1.33049,0.67132,0.61131,0.63082,0.32586,1.37093,1.24446,1.40972,0.002014,0.002014,0.002014
1212,6369.75,1.28884,0.9752,1.35274,0.67117,0.60825,0.62841,0.32447,1.37182,1.24918,1.41074,0.0020074,0.0020074,0.0020074
1213,6374.95,1.26024,0.94177,1.33651,0.66867,0.60829,0.62661,0.32294,1.37347,1.25468,1.4126,0.0020008,0.0020008,0.0020008
1214,6380.1,1.25715,0.94813,1.34075,0.66911,0.60812,0.6251,0.32182,1.37446,1.25889,1.41371,0.0019942,0.0019942,0.0019942
1215,6385.26,1.2715,0.94737,1.34709,0.665,0.61037,0.62452,0.32074,1.37585,1.26271,1.4148,0.0019876,0.0019876,0.0019876
1216,6390.2,1.2777,0.95777,1.357,0.66439,0.6091,0.62342,0.3204,1.37618,1.26653,1.41539,0.001981,0.001981,0.001981
1217,6396.39,1.27416,0.9539,1.3484,0.66213,0.60903,0.622,0.31968,1.37634,1.27084,1.41606,0.0019744,0.0019744,0.0019744
1218,6401.32,1.2588,0.95451,1.34698,0.66091,0.60864,0.62095,0.31922,1.37709,1.27562,1.41737,0.0019678,0.0019678,0.0019678
1219,6406.56,1.30628,0.97124,1.35735,0.66065,0.60922,0.62084,0.31874,1.37832,1.2805,1.41861,0.0019612,0.0019612,0.0019612
1220,6411.62,1.27838,0.94286,1.33164,0.6588,0.60949,0.61909,0.31796,1.37911,1.28444,1.41914,0.0019546,0.0019546,0.0019546
1221,6417.2,1.28576,0.95726,1.34868,0.66035,0.60631,0.61732,0.31699,1.38008,1.28908,1.42014,0.001948,0.001948,0.001948
1222,6422.44,1.29786,0.97891,1.35811,0.65891,0.60624,0.61695,0.31647,1.38113,1.29271,1.4207,0.0019414,0.0019414,0.0019414
1223,6427.46,1.26182,0.94102,1.32489,0.65988,0.60351,0.61612,0.3157,1.38104,1.29657,1.42076,0.0019348,0.0019348,0.0019348
1224,6432.74,1.26168,0.95779,1.35894,0.65911,0.60396,0.61422,0.31521,1.38175,1.30095,1.42157,0.0019282,0.0019282,0.0019282
1225,6437.88,1.30328,0.96299,1.34702,0.65776,0.60297,0.61387,0.31443,1.38188,1.30533,1.42248,0.0019216,0.0019216,0.0019216
1226,6444.11,1.27445,0.96527,1.34663,0.65586,0.60309,0.61325,0.31378,1.38281,1.30909,1.42337,0.001915,0.001915,0.001915
1227,6449.03,1.2402,0.93234,1.32975,0.65758,0.59899,0.61205,0.31327,1.3836,1.31496,1.42431,0.0019084,0.0019084,0.0019084
1228,6454.08,1.27118,0.94343,1.33164,0.65799,0.59762,0.61091,0.31259,1.38485,1.31817,1.42511,0.0019018,0.0019018,0.0019018
1229,6459.1,1.27159,0.94327,1.33724,0.66256,0.59269,0.61004,0.31198,1.3858,1.32242,1.42575,0.0018952,0.0018952,0.0018952
1230,6464.13,1.26932,0.94833,1.34031,0.66301,0.59114,0.6097,0.31167,1.3865,1.32439,1.42639,0.0018886,0.0018886,0.0018886
1231,6470.08,1.28961,0.96942,1.35476,0.66279,0.58908,0.60742,0.31086,1.38682,1.32803,1.42674,0.001882,0.001882,0.001882
1232,6475.16,1.25255,0.94801,1.341,0.66348,0.58795,0.60861,0.31101,1.38723,1.32987,1.42693,0.0018754,0.0018754,0.0018754
1233,6480.25,1.2746,0.9654,1.3736,0.66299,0.58902,0.60744,0.31047,1.38784,1.33393,1.42773,0.0018688,0.0018688,0.0018688
1234,6485.36,1.25433,0.94792,1.34746,0.66091,0.5891,0.60574,0.30952,1.3888,1.33865,1.42907,0.0018622,0.0018622,0.0018622
1235,6490.62,1.25715,0.94007,1.34215,0.66268,0.58603,0.60558,0.30927,1.38931,1.34279,1.42939,0.0018556,0.0018556,0.0018556
1236,6496.31,1.28561,0.96225,1.3586,0.66097,0.58691,0.6037,0.30823,1.39017,1.34819,1.43005,0.001849,0.001849,0.001849
1237,6501.45,1.28029,0.9526,1.33973,0.65801,0.58904,0.60287,0.30774,1.39101,1.35333,1.4306,0.0018424,0.0018424,0.0018424
1238,6506.54,1.23905,0.94295,1.33895,0.65713,0.58699,0.6014,0.30665,1.39182,1.35948,1.43102,0.0018358,0.0018358,0.0018358
1239,6511.5,1.27011,0.95704,1.34274,0.65584,0.58601,0.60107,0.30602,1.39235,1.36529,1.43124,0.0018292,0.0018292,0.0018292
1240,6517.84,1.28624,0.95753,1.35859,0.6568,0.58711,0.6,0.30593,1.39302,1.36954,1.43224,0.0018226,0.0018226,0.0018226
1241,6522.74,1.25967,0.95677,1.35844,0.65607,0.58451,0.59807,0.30538,1.3931,1.37348,1.43208,0.001816,0.001816,0.001816
1242,6528.07,1.29438,0.96159,1.36019,0.65428,0.58498,0.59714,0.30448,1.39353,1.37812,1.4327,0.0018094,0.0018094,0.0018094
1243,6533.1,1.29828,0.97985,1.36915,0.65525,0.5843,0.59549,0.30351,1.39429,1.38284,1.43309,0.0018028,0.0018028,0.0018028
1244,6538.1,1.26178,0.95151,1.35125,0.65705,0.58098,0.59466,0.30292,1.39457,1.38826,1.43447,0.0017962,0.0017962,0.0017962
1245,6544.38,1.27957,0.96785,1.35653,0.65669,0.58163,0.59338,0.30203,1.39531,1.39144,1.43504,0.0017896,0.0017896,0.0017896
1246,6549.56,1.26071,0.95195,1.33848,0.65626,0.58036,0.59365,0.30151,1.39558,1.39647,1.43543,0.001783,0.001783,0.001783
1247,6554.74,1.25918,0.94972,1.34545,0.65529,0.58019,0.59211,0.30076,1.39649,1.40233,1.43655,0.0017764,0.0017764,0.0017764
1248,6559.66,1.24756,0.93386,1.32663,0.65597,0.57899,0.59114,0.30033,1.39715,1.40743,1.43716,0.0017698,0.0017698,0.0017698
1249,6565.41,1.2574,0.96517,1.35615,0.65562,0.57812,0.59026,0.29961,1.39822,1.41245,1.43815,0.0017632,0.0017632,0.0017632
1250,6570.36,1.27158,0.96198,1.36346,0.65818,0.57459,0.58753,0.29894,1.39928,1.41747,1.43909,0.0017566,0.0017566,0.0017566
1251,6575.41,1.25813,0.95283,1.34588,0.65706,0.57425,0.58604,0.29779,1.40029,1.42303,1.44006,0.00175,0.00175,0.00175
1252,6580.55,1.24658,0.93606,1.3326,0.65845,0.57303,0.58494,0.29695,1.40159,1.42878,1.44114,0.0017434,0.0017434,0.0017434
1253,6585.66,1.27765,0.97639,1.36379,0.65885,0.57114,0.58308,0.29608,1.4027,1.43451,1.4425,0.0017368,0.0017368,0.0017368
1254,6591.74,1.25825,0.94902,1.34856,0.65395,0.57305,0.58131,0.29502,1.40434,1.44064,1.4438,0.0017302,0.0017302,0.0017302
1255,6596.68,1.25577,0.94175,1.3397,0.65202,0.5723,0.57965,0.29377,1.40615,1.44683,1.44495,0.0017236,0.0017236,0.0017236
1256,6601.69,1.23368,0.94454,1.34679,0.64564,0.57385,0.57831,0.29311,1.40765,1.45341,1.44637,0.001717,0.001717,0.001717
1257,6606.82,1.26628,0.93814,1.33368,0.64385,0.57446,0.57749,0.29261,1.40824,1.45914,1.4467,0.0017104,0.0017104,0.0017104
1258,6611.96,1.28343,0.96478,1.36173,0.64165,0.57439,0.57559,0.29151,1.40941,1.46452,1.4479,0.0017038,0.0017038,0.0017038
1259,6617.87,1.25955,0.93191,1.32954,0.63964,0.57463,0.57443,0.29036,1.41077,1.47117,1.44941,0.0016972,0.0016972,0.0016972
1260,6623.28,1.2716,0.93885,1.34017,0.63621,0.57317,0.57242,0.28949,1.41228,1.47674,1.45033,0.0016906,0.0016906,0.0016906
1261,6628.34,1.32696,0.98307,1.37492,0.63655,0.57108,0.57058,0.28844,1.41347,1.48514,1.45164,0.001684,0.001684,0.001684
1262,6633.26,1.25297,0.93324,1.32194,0.63896,0.56604,0.56921,0.28756,1.41543,1.49283,1.45309,0.0016774,0.0016774,0.0016774
1263,6639.2,1.26011,0.94051,1.34088,0.638,0.56435,0.56766,0.28668,1.41694,1.49907,1.45455,0.0016708,0.0016708,0.0016708
1264,6644.14,1.27462,0.95165,1.34471,0.63835,0.56438,0.56757,0.28611,1.41764,1.50487,1.45529,0.0016642,0.0016642,0.0016642
1265,6649.21,1.27615,0.96164,1.34585,0.63425,0.56438,0.56555,0.28494,1.41799,1.51082,1.45529,0.0016576,0.0016576,0.0016576
1266,6654.57,1.23758,0.93929,1.34319,0.63268,0.56415,0.56501,0.2842,1.41928,1.51718,1.45656,0.001651,0.001651,0.001651
1267,6659.98,1.27821,0.95326,1.34334,0.62986,0.56641,0.56311,0.2832,1.4207,1.52549,1.45809,0.0016444,0.0016444,0.0016444
1268,6665.98,1.29114,0.96988,1.35257,0.62533,0.56707,0.56168,0.28261,1.42133,1.53222,1.45878,0.0016378,0.0016378,0.0016378
1269,6671.17,1.26271,0.93886,1.34558,0.62248,0.56667,0.56033,0.28146,1.4223,1.53977,1.45972,0.0016312,0.0016312,0.0016312
1270,6676.24,1.24575,0.93004,1.32028,0.62111,0.56635,0.55932,0.28097,1.42262,1.54429,1.45987,0.0016246,0.0016246,0.0016246
1271,6681.24,1.26889,0.94346,1.33171,0.62308,0.56638,0.55836,0.2804,1.42361,1.55091,1.46095,0.001618,0.001618,0.001618
1272,6686.84,1.25111,0.9361,1.32135,0.62439,0.56344,0.55713,0.2797,1.42378,1.55796,1.46081,0.0016114,0.0016114,0.0016114
1273,6692.07,1.25113,0.95153,1.33837,0.62318,0.5601,0.55629,0.27886,1.42437,1.56518,1.46194,0.0016048,0.0016048,0.0016048
1274,6697.25,1.24204,0.93627,1.33999,0.62396,0.55992,0.55533,0.27846,1.42439,1.57364,1.4619,0.0015982,0.0015982,0.0015982
1275,6702.39,1.28244,0.95407,1.35929,0.62256,0.56024,0.55373,0.2773,1.42532,1.58106,1.46374,0.0015916,0.0015916,0.0015916
1276,6707.38,1.28219,0.9481,1.33742,0.62235,0.5584,0.55232,0.27636,1.4254,1.58748,1.4635,0.001585,0.001585,0.001585
1277,6713.52,1.24821,0.93809,1.33805,0.62293,0.55636,0.55183,0.27548,1.42549,1.59554,1.46428,0.0015784,0.0015784,0.0015784
1278,6718.38,1.28288,0.96616,1.34595,0.6218,0.55389,0.5498,0.27461,1.42644,1.60222,1.46544,0.0015718,0.0015718,0.0015718
1279,6723.45,1.25927,0.95548,1.35143,0.62084,0.55022,0.54862,0.27405,1.42691,1.60893,1.46599,0.0015652,0.0015652,0.0015652
1280,6728.58,1.26087,0.95881,1.34361,0.62276,0.54802,0.54721,0.27304,1.42825,1.61639,1.4673,0.0015586,0.0015586,0.0015586
1281,6733.88,1.26648,0.93633,1.34041,0.62228,0.54773,0.54608,0.27297,1.42846,1.62317,1.46784,0.001552,0.001552,0.001552
1282,6739.82,1.27705,0.94764,1.32893,0.62029,0.54661,0.54524,0.27237,1.4292,1.62896,1.46911,0.0015454,0.0015454,0.0015454
1283,6744.97,1.28988,0.97187,1.35218,0.619,0.54334,0.54281,0.27116,1.43047,1.63569,1.47051,0.0015388,0.0015388,0.0015388
1284,6750.16,1.27562,0.95247,1.34348,0.61608,0.54235,0.54096,0.27021,1.43134,1.64456,1.47171,0.0015322,0.0015322,0.0015322
1285,6755.29,1.28093,0.9411,1.33578,0.61375,0.54053,0.53981,0.26907,1.43213,1.65314,1.47266,0.0015256,0.0015256,0.0015256
1286,6760.89,1.27231,0.94916,1.33542,0.61279,0.53993,0.53808,0.26831,1.43347,1.66096,1.47364,0.001519,0.001519,0.001519
1287,6766.36,1.25167,0.94144,1.33695,0.61122,0.54012,0.53705,0.2675,1.43415,1.67007,1.47485,0.0015124,0.0015124,0.0015124
1288,6771.61,1.2447,0.93579,1.33546,0.61027,0.53865,0.53526,0.26642,1.43575,1.68102,1.47674,0.0015058,0.0015058,0.0015058
1289,6776.67,1.27216,0.94036,1.33873,0.61195,0.53806,0.5339,0.26573,1.43641,1.68961,1.47802,0.0014992,0.0014992,0.0014992
1290,6781.85,1.28412,0.97279,1.35799,0.618,0.53128,0.53263,0.26504,1.43702,1.69669,1.47895,0.0014926,0.0014926,0.0014926
1291,6787.81,1.26151,0.94245,1.3371,0.61174,0.53535,0.53005,0.26357,1.43781,1.70883,1.48006,0.001486,0.001486,0.001486
1292,6793.06,1.24856,0.94197,1.33799,0.60992,0.53242,0.52843,0.26234,1.43946,1.7212,1.4817,0.0014794,0.0014794,0.0014794
1293,6798.07,1.24128,0.93798,1.33622,0.60517,0.53695,0.52748,0.26173,1.4397,1.72742,1.48251,0.0014728,0.0014728,0.0014728
1294,6803.06,1.27526,0.95144,1.33573,0.60631,0.53466,0.5266,0.26133,1.44036,1.73419,1.48296,0.0014662,0.0014662,0.0014662
1295,6809.41,1.25685,0.93976,1.34094,0.60236,0.53742,0.5259,0.26074,1.44161,1.74431,1.48421,0.0014596,0.0014596,0.0014596
1296,6814.4,1.27013,0.95044,1.33339,0.60674,0.53409,0.5243,0.25985,1.44219,1.75145,1.48504,0.001453,0.001453,0.001453
1297,6819.4,1.27184,0.9519,1.35081,0.60343,0.53265,0.52333,0.2593,1.44257,1.76338,1.48582,0.0014464,0.0014464,0.0014464
1298,6824.61,1.27683,0.96854,1.35491,0.60611,0.52979,0.5213,0.25827,1.44348,1.7752,1.48691,0.0014398,0.0014398,0.0014398
1299,6829.61,1.24162,0.92241,1.32145,0.60314,0.53045,0.51998,0.25702,1.44412,1.78468,1.48784,0.0014332,0.0014332,0.0014332
1300,6835.53,1.30603,0.97605,1.36206,0.6036,0.53019,0.51843,0.25648,1.44491,1.7927,1.48917,0.0014266,0.0014266,0.0014266
1301,6840.59,1.29628,0.96457,1.36273,0.60254,0.52993,0.51646,0.2551,1.44637,1.80457,1.49075,0.00142,0.00142,0.00142
1302,6845.83,1.27083,0.94553,1.34864,0.60064,0.53035,0.51494,0.25391,1.44737,1.81511,1.49164,0.0014134,0.0014134,0.0014134
1303,6850.85,1.2595,0.93449,1.33883,0.60004,0.53043,0.51366,0.25282,1.4489,1.82653,1.4934,0.0014068,0.0014068,0.0014068
1304,6856.19,1.26313,0.9439,1.33558,0.6009,0.52814,0.5121,0.25206,1.44951,1.83279,1.49419,0.0014002,0.0014002,0.0014002
1305,6861.82,1.23082,0.91849,1.31933,0.59571,0.52999,0.51024,0.25109,1.45065,1.84437,1.49551,0.0013936,0.0013936,0.0013936
1306,6866.89,1.26307,0.94688,1.34513,0.5944,0.52944,0.50934,0.25075,1.45098,1.851,1.496,0.001387,0.001387,0.001387
1307,6872.06,1.23738,0.92799,1.32731,0.59446,0.52923,0.50812,0.25007,1.45147,1.85825,1.4971,0.0013804,0.0013804,0.0013804
1308,6877.22,1.26283,0.94229,1.33798,0.59715,0.52632,0.50732,0.25,1.45169,1.86368,1.49771,0.0013738,0.0013738,0.0013738
1309,6883.42,1.26362,0.94114,1.34164,0.59521,0.526,0.50587,0.24889,1.453,1.8729,1.49915,0.0013672,0.0013672,0.0013672
1310,6888.35,1.28036,0.96475,1.35463,0.59369,0.52757,0.50489,0.24816,1.45362,1.88305,1.50017,0.0013606,0.0013606,0.0013606
1311,6893.31,1.27303,0.95359,1.35713,0.5926,0.52501,0.50341,0.24751,1.45433,1.89208,1.50145,0.001354,0.001354,0.001354
1312,6898.41,1.26062,0.95216,1.35288,0.59105,0.52573,0.50201,0.24691,1.45472,1.90069,1.50219,0.0013474,0.0013474,0.0013474
